arrival_to_far_corner_m,area_m2,address_rows,unit_rows,distinct_house_numbers,street,example_address,example_address_last,arrival_lat,arrival_lng,site_centre_lat,site_centre_lng
116.8,3504,1,0,1,Galette,3219 Galette Ave,3219 Galette Ave,49.303722,-122.771162,49.304193,-122.772219
116.8,4554,1,0,1,Shawna,2396 Shawna Way,2396 Shawna Way,49.245209,-122.827398,49.244807,-122.827785
116.7,4150,1,0,1,Pipeline,1539 Pipeline Rd,1539 Pipeline Rd,49.309269,-122.773211,49.309080,-122.772398
116.7,8934,1,0,1,David,3501 David Ave,3501 David Ave,49.295056,-122.742141,49.295367,-122.742575
116.6,7130,2,0,2,Brunette,1116 Brunette Ave,1120 Brunette Ave,49.239072,-122.860697,49.238667,-122.861182
116.6,5570,1,0,1,Baycrest,3545 Baycrest Ave,3545 Baycrest Ave,49.288463,-122.737195,49.288951,-122.737610
116.5,4873,50,49,1,North,555 North Rd,555 North Rd 5,49.250998,-122.892841,49.251400,-122.892361
116.5,4022,1,0,1,Harper,3649 Harper Rd,3649 Harper Rd,49.301814,-122.728212,49.302003,-122.728760
116.4,1574,1,0,1,Pinetree,1675 Pinetree Way,1675 Pinetree Way,49.306763,-122.784777,49.307023,-122.783977
116.4,3948,41,40,1,King Albert,1040 King Albert Ave,1040 King Albert Ave 316,49.251452,-122.863978,49.251207,-122.864716
116.3,454,1,0,1,Barnet,2781 Barnet Hwy,2781 Barnet Hwy,49.277722,-122.804613,49.278517,-122.804501
116.3,2491,1,0,1,Thermal,1010 Thermal Dr,1010 Thermal Dr,49.271246,-122.834751,49.270667,-122.834662
116.2,5698,1,0,1,Rochester,601 Rochester Ave,601 Rochester Ave,49.245457,-122.885794,49.245890,-122.886341
116.2,6111,1,0,1,Glacier,70 Glacier St,70 Glacier St,49.229353,-122.817444,49.229139,-122.818127
116.1,5598,1,0,1,Coy,3268 Coy Ave,3268 Coy Ave,49.306304,-122.765577,49.305912,-122.766325
115.9,1015,1,0,1,Seaforth,323 Seaforth Cres,323 Seaforth Cres,49.241935,-122.846813,49.241217,-122.846934
115.7,1908,1,0,1,Braeside,2141 Braeside Pl,2141 Braeside Pl,49.316043,-122.794102,49.315874,-122.793064
115.7,3933,69,68,1,Howie,1015 Howie Ave,1015 Howie Ave 323,49.250609,-122.867202,49.250839,-122.866463
115.7,5445,1,0,1,North,803 North Rd,803 North Rd,49.263062,-122.893151,49.263328,-122.892463
115.6,8906,3,2,1,Hartley,2050 Hartley Ave,2050 Hartley Ave 200,49.225945,-122.837871,49.225499,-122.838139
115.5,4376,1,0,1,Pelcher,3338 Pelcher Crt,3338 Pelcher Crt,49.297541,-122.773587,49.297280,-122.774150
115.4,5282,1,0,1,Pipeline,1537 Pipeline Rd,1537 Pipeline Rd,49.308897,-122.773309,49.308618,-122.772501
115.4,4043,1,0,1,Burke Mountain,1249 Burke Mountain St,1249 Burke Mountain St,49.287949,-122.744850,49.287749,-122.744020
115.4,3915,1,0,1,Victoria,3673 Victoria Dr,3673 Victoria Dr,49.293992,-122.723528,49.294640,-122.723565
115.2,5172,1,0,1,Burke Mountain,1255 Burke Mountain St,1255 Burke Mountain St,49.288310,-122.744862,49.288117,-122.744017
115.2,10497,33,32,1,Lasalle,1251 Lasalle Pl,1251 Lasalle Pl 9,49.287400,-122.799245,49.287584,-122.798434
114.9,3569,1,0,1,Regan,1155 Regan Ave,1155 Regan Ave,49.261665,-122.860084,49.262322,-122.859621
114.8,5746,3,2,1,Clarke,580 Clarke Rd,580 Clarke Rd 200,49.263175,-122.888036,49.262549,-122.888011
114.8,532,1,1,1,Purcell,1378 Purcell Dr 62,1378 Purcell Dr 62,49.295043,-122.785050,49.295658,-122.785955
114.8,2056,1,0,1,Cape Horn,2427 Cape Horn Ave,2427 Cape Horn Ave,49.237987,-122.825807,49.238353,-122.826134
114.6,4484,1,0,1,Brunette,1846 Brunette Ave,1846 Brunette Ave,49.234896,-122.842925,49.234594,-122.843803
114.5,4200,1,0,1,Hazel,3340 Hazel Ave,3340 Hazel Ave,49.307455,-122.760444,49.306923,-122.760773
114.3,3200,1,0,1,Robson,3325 Robson Dr,3325 Robson Dr,49.299260,-122.775637,49.299705,-122.776078
114.2,4036,1,0,1,Quarry,3743 Quarry Rd,3743 Quarry Rd,49.298834,-122.713422,49.299471,-122.713136
114.1,6176,1,0,1,Lebleu,425 Lebleu St,425 Lebleu St,49.247994,-122.867583,49.247905,-122.866813
113.9,5418,134,132,2,Cottonwood,607 Cottonwood Ave,609 Cottonwood Ave 508,49.258821,-122.887664,49.259063,-122.887063
113.8,4091,1,0,1,Highland,3520 Highland Dr,3520 Highland Dr,49.301200,-122.746266,49.300523,-122.745977
113.8,4331,1,0,1,Hazel,3360 Hazel Ave,3360 Hazel Ave,49.307445,-122.759186,49.306918,-122.758864
113.8,4049,1,0,1,Baycrest,3475 Baycrest Ave,3475 Baycrest Ave,49.288381,-122.742218,49.288894,-122.742513
113.7,4048,1,0,1,Baycrest,3481 Baycrest Ave,3481 Baycrest Ave,49.288385,-122.741647,49.288799,-122.741939
113.7,4108,1,0,1,Coy,3250 Coy Ave,3250 Coy Ave,49.306618,-122.765420,49.307005,-122.765977
113.7,6959,1,0,1,Cedar,4105 Cedar Dr,4105 Cedar Dr,49.286683,-122.732608,49.286329,-122.733397
113.7,4177,1,0,1,Hazel,3350 Hazel Ave,3350 Hazel Ave,49.307455,-122.760444,49.306921,-122.760133
113.5,6577,1,0,1,Coast Meridian,1268 Coast Meridian Rd,1268 Coast Meridian Rd,49.288440,-122.756003,49.288764,-122.756604
113.5,3058,1,0,0,Dayton,Dayton St,Dayton St,49.302025,-122.751578,49.302243,-122.750623
113.5,5311,1,0,1,Brigantine,58 Brigantine Dr,58 Brigantine Dr,49.225594,-122.849364,49.225190,-122.850209
113.4,3417,1,0,1,David,3511 David Ave,3511 David Ave,49.295364,-122.740118,49.295935,-122.740137
113.3,5005,1,0,1,Highland,3440 Highland Dr,3440 Highland Dr,49.300241,-122.750886,49.299757,-122.751278
113.3,344,1,1,1,Glen,2865 Glen Dr 73,2865 Glen Dr 73,49.282746,-122.803170,49.283675,-122.803177
113.2,6342,1,0,1,Barnet,2544 Barnet Hwy,2544 Barnet Hwy,49.277850,-122.821452,49.277333,-122.821624
113.2,4064,1,0,1,Baycrest,3469 Baycrest Ave,3469 Baycrest Ave,49.288380,-122.742792,49.288932,-122.743086
113.2,4924,1,0,1,Rocklin,1239 Rocklin St,1239 Rocklin St,49.287376,-122.738115,49.287389,-122.737412
113.2,2978,17,16,1,Gislason,3503 Gislason Ave,3503 Gislason Ave 116,49.289397,-122.741419,49.289585,-122.742238
113.1,4046,1,0,1,Hazel,3356 Hazel Ave,3356 Hazel Ave,49.307455,-122.759795,49.306920,-122.759504
113.1,5572,1,0,1,Barnet,2595 Barnet Hwy,2595 Barnet Hwy,49.277945,-122.816602,49.278400,-122.817055
113.0,4677,1,0,1,St Laurence,825 St Laurence St,825 St Laurence St,49.264490,-122.842377,49.264744,-122.841616
113.0,4167,1,0,1,Coast Meridian,1511 Coast Meridian Rd,1511 Coast Meridian Rd,49.306473,-122.755784,49.306898,-122.755245
112.9,2087,1,0,1,Custer,1973 Custer Crt,1973 Custer Crt,49.264075,-122.838282,49.264672,-122.838231
112.9,3478,1,0,0,Smith,Smith Ave,Smith Ave,49.259830,-122.860073,49.259323,-122.859699
112.8,7136,1,0,1,Galloway,3404 Galloway Ave,3404 Galloway Ave,49.294848,-122.754168,49.294363,-122.753490
112.6,6340,1,0,1,Barnet,2555 Barnet Hwy,2555 Barnet Hwy,49.277942,-122.821134,49.278289,-122.820655
112.5,4438,17,16,1,Hartley,2080 Hartley Ave,2080 Hartley Ave 208,49.225922,-122.837219,49.225421,-122.837112
112.5,4362,11,10,1,Parkway,2382 Parkway Blvd,2382 Parkway Blvd 9,49.320480,-122.793342,49.321145,-122.793065
112.4,4639,1,0,1,Crouch,3632 Crouch Ave,3632 Crouch Ave,49.296632,-122.727524,49.296148,-122.727171
112.4,8120,61,60,1,Plateau,3280 Plateau Blvd,3280 Plateau Blvd 409,49.314691,-122.788766,49.314762,-122.789558
112.3,4389,1,0,1,Pasture,2995 Pasture Cir,2995 Pasture Cir,49.262346,-122.802551,49.262602,-122.801919
112.2,2607,1,0,1,Kingston,1380 Kingston St,1380 Kingston St,49.297283,-122.747620,49.297004,-122.748613
112.2,1307,1,0,1,Mason,3356 Mason Ave,3356 Mason Ave,49.289305,-122.759072,49.288787,-122.759113
112.1,5305,58,57,1,Lincoln,3030 Lincoln Ave,3030 Lincoln Ave 230,49.279108,-122.792252,49.278653,-122.791766
112.0,4048,1,0,1,Schoolhouse,265 Schoolhouse St,265 Schoolhouse St,49.238795,-122.852495,49.238597,-122.851706
111.8,3052,13,12,1,Decaire,303 Decaire St,303 Decaire St 9,49.241526,-122.851569,49.241333,-122.850877
111.7,5318,176,174,2,Como Lake,645 Como Lake Ave,648 Lea Ave 610,49.263379,-122.884764,49.263843,-122.884220
111.6,7058,32,31,1,Rocklin,1221 Rocklin St,1221 Rocklin St 9,49.285922,-122.738087,49.286597,-122.737504
111.4,6072,1,0,1,Glacier,78 Glacier St,78 Glacier St,49.229800,-122.817451,49.229983,-122.818106
111.3,2162,1,0,1,Starlight,2975 Starlight Way,2975 Starlight Way,49.261470,-122.809671,49.261153,-122.808626
111.3,819,1,0,1,Roxton,3402 Roxton Ave,3402 Roxton Ave,49.288445,-122.754888,49.287998,-122.755697
111.3,3253,1,0,1,Thomas,1672 Thomas Ave,1672 Thomas Ave,49.242844,-122.847687,49.242347,-122.847949
111.2,2874,1,0,1,Gloucester,332 Gloucester Crt Park,332 Gloucester Crt Park,49.239811,-122.823636,49.240007,-122.824503
111.1,2168,1,0,1,Braeside,2138 Braeside Pl,2138 Braeside Pl,49.315965,-122.794104,49.315744,-122.793241
111.1,5081,66,65,1,Smith,534 Smith Ave,534 Smith Ave 323,49.260323,-122.889941,49.259913,-122.889407
111.1,3239,1,0,1,Barnet,2550 Barnet Hwy,2550 Barnet Hwy,49.277854,-122.821143,49.277522,-122.820911
111.0,4485,1,0,1,Crane,2060 Crane Ave,2060 Crane Ave,49.257704,-122.837133,49.257491,-122.837790
111.0,2047,1,0,1,Linton,535 Linton St,535 Linton St,49.249822,-122.841104,49.249966,-122.840274
110.9,3896,145,144,2,Pipeline,1129 Pipeline Rd 101,3096 Windsor Gate 906,49.279321,-122.787860,49.279623,-122.786988
110.8,2186,1,0,0,Cottonwood,Cottonwood Ave,Cottonwood Ave,49.258579,-122.882809,49.258485,-122.882614
110.8,1988,1,0,1,Linton,537 Linton St,537 Linton St,49.250016,-122.841100,49.250114,-122.840270
110.8,3587,58,57,1,Clarke,630 Clarke Rd,630 Clarke Rd 420,49.264414,-122.886442,49.264550,-122.885534
110.8,362,1,1,1,Glen,2865 Glen Dr 8,2865 Glen Dr 8,49.282751,-122.804355,49.283675,-122.804432
110.7,3608,1,0,1,Blue Mountain,929 Blue Mountain St,929 Blue Mountain St,49.266856,-122.868644,49.267028,-122.867849
110.7,5876,61,60,1,Pipeline,1195 Pipeline Rd,1195 Pipeline Rd 320,49.284315,-122.785387,49.284003,-122.784891
110.7,4918,13,12,1,Hartley,1750 Hartley Ave,1750 Hartley Ave 201,49.226461,-122.843139,49.225960,-122.842855
110.7,3733,1,0,1,Lougheed,3051 Lougheed Hwy,3051 Lougheed Hwy,49.274248,-122.792092,49.274103,-122.791079
110.6,7722,29,28,1,Inlet,1174 Inlet St,1174 Inlet St 9,49.283873,-122.783185,49.284076,-122.783868
110.6,7491,1,0,1,Lansdowne,1160 Lansdowne Dr,1160 Lansdowne Dr,49.281270,-122.808345,49.281118,-122.809140
110.6,1506,1,1,1,Austin,1322 Austin Ave B,1322 Austin Ave B,49.248974,-122.856257,49.248260,-122.856359
110.5,5169,154,150,5,Burlington,1193 The High St,2986 Burlington Dr 104,49.284021,-122.795950,49.283998,-122.795178
110.5,4974,129,128,1,Foster,1399 Foster Ave,1399 Foster Ave 344,49.256144,-122.855823,49.256617,-122.855438
110.5,4053,1,0,1,Victoria,3511 Victoria Dr,3511 Victoria Dr,49.285745,-122.741213,49.286242,-122.740900
110.5,4048,1,0,1,United,1555 United Blvd,1555 United Blvd,49.228692,-122.845467,49.229109,-122.845693
110.3,4606,1,0,1,Pelcher,3336 Pelcher Crt,3336 Pelcher Crt,49.297547,-122.774130,49.297929,-122.774928
110.2,6487,1,0,1,Kemsley,616 Kemsley Ave,616 Kemsley Ave,49.266448,-122.887032,49.266063,-122.887257
110.2,4189,1,0,1,Baycrest,3553 Baycrest Ave,3553 Baycrest Ave,49.288461,-122.736564,49.288955,-122.736877
110.2,4751,3,2,1,Hartley,1478 Hartley Ave,1478 Hartley Ave 2,49.226847,-122.846952,49.226420,-122.847444
110.2,3740,89,88,1,Charland,963 Charland Ave,963 Charland Ave 2410,49.248074,-122.869170,49.248320,-122.868481
110.2,2515,1,0,1,Bernatchey,210 Bernatchey St,210 Bernatchey St,49.236174,-122.876428,49.236242,-122.875531
110.1,3976,75,74,1,Sydney,544 Sydney Ave,544 Sydney Ave L10,49.248190,-122.889509,49.247880,-122.888845
110.1,4051,1,0,1,Victoria,3519 Victoria Dr,3519 Victoria Dr,49.285747,-122.739964,49.286260,-122.740282
110.1,1458,1,0,1,Sugarpine,1717 Sugarpine Crt,1717 Sugarpine Crt,49.308129,-122.791817,49.308381,-122.790832
110.0,5411,1,0,1,Pipeline,1901 Pipeline Rd,1901 Pipeline Rd,49.330532,-122.772481,49.330227,-122.771730
109.9,4084,1,0,1,Woolridge,1311 Woolridge St,1311 Woolridge St,49.232232,-122.855435,49.232774,-122.855787
109.9,4666,1,0,1,Queenston,3468 Queenston Crt,3468 Queenston Crt,49.297607,-122.749272,49.297107,-122.749226
109.7,3673,56,54,2,Howie,1055 Howie Ave,1065 Howie Ave 309,49.250565,-122.863697,49.250806,-122.863008
109.6,4686,4,3,1,Hartley,1578 Hartley Ave,1578 Hartley Ave C,49.226712,-122.845602,49.226211,-122.845334
109.6,9481,130,127,3,Adair,1000 Brunette Ave,995 Adair Ave 312,49.236774,-122.866739,49.237368,-122.866898
109.6,5298,111,110,1,Pipeline,1190 Pipeline Rd,1190 Pipeline Rd 906,49.283396,-122.785834,49.283171,-122.786521
109.5,3323,56,53,3,Emerson,571 Emerson St,608 Regan Ave 609,49.261868,-122.886886,49.261975,-122.886032
109.5,4469,2,0,2,Cottonwood,537 Cottonwood Ave,681 Whiting Way,49.258860,-122.890724,49.259225,-122.890063
109.5,4086,1,0,1,Foster,903 Foster Ave,903 Foster Ave,49.256298,-122.872133,49.256940,-122.872427
109.4,5049,25,24,1,Baycrest,3489 Baycrest Ave,3489 Baycrest Ave 124,49.288385,-122.741648,49.288911,-122.741248
109.4,5913,3,2,1,Brigantine,1851 Brigantine Dr,1851 Brigantine Dr 200,49.224516,-122.840874,49.225019,-122.841047
109.4,3545,1,0,1,Westwood,1188 Westwood St,1188 Westwood St,49.283146,-122.790470,49.283318,-122.791228
109.3,1977,1,0,1,Linton,533 Linton St,533 Linton St,49.249822,-122.841104,49.249743,-122.840280
109.3,5916,5,4,1,Brigantine,98 Brigantine Dr,98 Brigantine Dr 203,49.227893,-122.848829,49.227751,-122.849618
109.3,5286,168,167,1,Ozada,3100 Ozada Ave,3100 Ozada Ave Strata Lot 2,49.285764,-122.784453,49.285355,-122.783972
109.3,2060,1,0,1,Cutler,321 Cutler St,321 Cutler St,49.240491,-122.844033,49.240405,-122.843240
109.3,6669,1,0,1,Barnet,2739 Barnet Hwy,2739 Barnet Hwy,49.277915,-122.810024,49.278362,-122.810309
109.3,8037,1,0,1,Austin,2600 Austin Ave,2600 Austin Ave,49.249083,-122.820774,49.248206,-122.820451
109.2,4357,72,71,1,Dansey,549 Dansey Ave,549 Dansey Ave 325,49.247217,-122.889488,49.247460,-122.888837
109.2,6215,1,0,1,Quarry,3747 Quarry Rd,3747 Quarry Rd,49.299174,-122.711642,49.299538,-122.712232
109.2,4639,1,0,1,Crouch,3620 Crouch Ave,3620 Crouch Ave,49.296632,-122.727524,49.296163,-122.727876
109.2,6277,1,0,1,Kong,53 Kong Crt,53 Kong Crt,49.227642,-122.858371,49.227350,-122.857829
109.2,4145,1,0,1,Mitchell,1230 Mitchell St,1230 Mitchell St,49.287447,-122.740660,49.287256,-122.741419
109.1,4945,1,0,1,Poirier,956 Poirier St,956 Poirier St,49.268497,-122.846384,49.268701,-122.846770
109.0,306,1,1,1,Glen,2865 Glen Dr 70,2865 Glen Dr 70,49.282742,-122.802494,49.283569,-122.802551
108.9,5045,1,0,1,Alderson,1010 Alderson Ave,1010 Alderson Ave,49.239741,-122.865849,49.239287,-122.866250
108.9,798,3,2,1,Clarke,541 Clarke Rd,541 Clarke Rd 201,49.260890,-122.890952,49.261619,-122.891673
108.8,3642,27,26,1,Bromley,455 Bromley St,455 Bromley St 309,49.247910,-122.818832,49.248113,-122.818297
108.8,4184,1,0,1,Highland,3430 Highland Dr,3430 Highland Dr,49.300238,-122.751671,49.299753,-122.751997
108.7,4159,1,0,1,Elmwood,608 Elmwood St,608 Elmwood St,49.263691,-122.888983,49.263589,-122.888401
108.3,3262,1,0,1,Princeton,3539 Princeton Ave,3539 Princeton Ave,49.294257,-122.739992,49.294747,-122.740085
108.3,4144,17,15,2,Wilkie,3437 Wilkie Ave,3445 Wilkie Ave 9,49.286654,-122.748425,49.286906,-122.749092
108.2,4947,1,0,1,Austin,1393 Austin Ave,1393 Austin Ave,49.248980,-122.855352,49.249315,-122.854751
108.2,407,2,0,1,Flynn,1282 Flynn Cres,Shaughnessy St,49.291030,-122.768256,49.291827,-122.767707
108.2,4080,1,0,1,Lougheed,1288 Lougheed Hwy,1288 Lougheed Hwy,49.233537,-122.857393,49.233046,-122.857065
108.2,3051,1,0,1,Emerson,551 Emerson St,551 Emerson St,49.260397,-122.888505,49.260664,-122.888077
108.1,5986,10,9,1,Ketch,1301 Ketch Crt,1301 Ketch Crt 8B,49.227725,-122.855255,49.228200,-122.855462
108.1,5151,4,3,1,Glacier,94 Glacier St,94 Glacier St 201,49.232611,-122.817625,49.232266,-122.818192
108.1,2062,1,0,1,Cutler,317 Cutler St,317 Cutler St,49.240317,-122.844013,49.240219,-122.843240
108.0,4182,1,0,1,Highland,3420 Highland Dr,3420 Highland Dr,49.300227,-122.752981,49.299936,-122.752653
108.0,2210,1,0,1,Spuraway,2958 Spuraway Ave,2958 Spuraway Ave,49.261531,-122.807752,49.261262,-122.808023
108.0,2244,1,0,1,Harper,3637 Harper Rd,3637 Harper Rd,49.301606,-122.730782,49.301966,-122.731116
107.8,7006,1,0,1,Cedar,4215 Cedar Dr,4215 Cedar Dr,49.289822,-122.722505,49.290171,-122.722793
107.8,2520,1,0,1,Jarvis,990 Jarvis St,990 Jarvis St,49.269565,-122.864301,49.269928,-122.864963
107.7,1763,1,0,0,Trans Canada,Trans Canada Hwy,Trans Canada Hwy,49.233655,-122.874632,49.233013,-122.875126
107.7,3544,48,47,1,Howie,1177 Howie Ave,1177 Howie Ave 316,49.250526,-122.859054,49.250778,-122.859717
107.7,5504,65,64,1,Pacific,1190 Pacific St,1190 Pacific St 417,49.283587,-122.798575,49.283717,-122.799093
107.6,4046,1,0,1,Balmoral,1133 Balmoral Dr,1133 Balmoral Dr,49.279720,-122.823865,49.280195,-122.823209
107.6,315,1,1,1,Glen,2865 Glen Dr 57,2865 Glen Dr 57,49.282749,-122.803771,49.283595,-122.803766
107.5,2062,1,0,1,Custer,1963 Custer Crt,1963 Custer Crt,49.264121,-122.838427,49.264643,-122.838525
107.5,3770,21,20,1,Brunette,1200 Brunette Ave,1200 Brunette Ave 9,49.239362,-122.858952,49.238886,-122.859276
107.5,4911,1,0,1,Johnson,1401 Johnson St,1401 Johnson St,49.296834,-122.801767,49.296468,-122.801305
107.4,3508,1,0,1,Lougheed,1963 Lougheed Hwy,1963 Lougheed Hwy,49.230457,-122.841513,49.231084,-122.841768
107.3,29,1,0,1,Warrick,166 Warrick St,166 Warrick St,49.234396,-122.831220,49.235169,-122.831946
107.3,4138,1,0,1,Highland,3525 Highland Dr,3525 Highland Dr,49.301198,-122.746255,49.301670,-122.745921
107.2,5449,61,60,1,Smith,522 Smith Ave,522 Smith Ave 415,49.260323,-122.889941,49.260011,-122.890565
107.1,4443,171,170,1,Austin,560 Austin Ave,560 Austin Ave 9,49.249072,-122.887477,49.248620,-122.887842
107.0,5050,3,2,1,Hartley,2001 Hartley Ave,2001 Hartley Ave 2,49.226036,-122.838878,49.226540,-122.839386
107.0,494,1,0,1,Coast Meridian,1354 Coast Meridian Rd,1354 Coast Meridian Rd,49.295151,-122.755967,49.294905,-122.757213
107.0,5753,4,3,1,Ketch,1300 Ketch Crt,1300 Ketch Crt C,49.227725,-122.855255,49.227258,-122.855664
106.9,3098,1,0,1,Como Lake,2141 Como Lake Ave,2141 Como Lake Ave,49.263322,-122.835192,49.263834,-122.835417
106.9,7318,1,0,1,Glenholme,470 Glenholme St,470 Glenholme St,49.247910,-122.840357,49.247625,-122.840983
106.7,4234,12,11,1,Hartley,1500 Hartley Ave,1500 Hartley Ave 210,49.226847,-122.846952,49.226348,-122.846726
106.7,4310,1,0,1,Galloway,3383 Galloway Ave,3383 Galloway Ave,49.294831,-122.755696,49.295500,-122.755430
106.7,4229,1,0,1,Hartley,1501 Hartley Ave,1501 Hartley Ave,49.226777,-122.846279,49.227272,-122.846508
106.6,4238,21,20,1,Hartley,1550 Hartley Ave,1550 Hartley Ave 210,49.226777,-122.846278,49.226283,-122.846048
106.5,4845,1,0,1,Westwood,1185 Westwood St,1185 Westwood St,49.281914,-122.790436,49.282244,-122.789843
106.5,5178,1,0,1,Ghuman,1251 Ghuman Pl,1251 Ghuman Pl,49.227922,-122.857336,49.228403,-122.857623
106.5,877,1,0,1,Seaforth,321 Seaforth Cres,321 Seaforth Cres,49.241935,-122.846813,49.241252,-122.846690
106.4,4441,1,0,1,Lougheed,2950 Lougheed Hwy,2950 Lougheed Hwy,49.275747,-122.796081,49.275520,-122.796779
106.4,4262,2,0,2,Claremont,617 Claremont St,618 Tyndall St,49.263601,-122.891843,49.263888,-122.891171
106.3,2050,1,0,1,Custer,1953 Custer Crt,1953 Custer Crt,49.264134,-122.838687,49.264643,-122.838818
106.3,7196,1,0,1,Brigantine,1505 Brigantine Dr,1505 Brigantine Dr,49.225127,-122.846928,49.225593,-122.846749
106.3,2178,1,0,1,Pasture,2961 Pasture Cir,2961 Pasture Cir,49.261398,-122.803488,49.261026,-122.803955
106.2,3576,1,0,1,Bend,950 Bend Crt,950 Bend Crt,49.269315,-122.853522,49.269793,-122.853603
106.1,2047,1,0,1,Linton,553 Linton St,553 Linton St,49.250802,-122.841075,49.250977,-122.840116
106.0,4069,1,0,1,Schooner,85 Schooner St,85 Schooner St,49.226746,-122.840054,49.226976,-122.839320
105.9,4448,66,65,1,Booth,1591 Booth Ave,1591 Booth Ave 417,49.238981,-122.849631,49.239503,-122.849694
105.9,3566,1,0,1,MacIntosh,804 MacIntosh St,804 MacIntosh St,49.263983,-122.865996,49.263812,-122.866728
105.9,2356,1,0,1,Madore,1398 Madore Ave,1398 Madore Ave,49.246440,-122.854776,49.246095,-122.855053
105.9,5926,72,71,1,Schoolhouse,295 Schoolhouse St,295 Schoolhouse St 324,49.240506,-122.852474,49.240238,-122.851843
105.8,4934,1,0,1,Spuraway,2600 Spuraway Ave,2600 Spuraway Ave,49.263149,-122.817469,49.262745,-122.816971
105.7,2378,1,0,1,Duncan,376 Duncan St,376 Duncan St,49.243886,-122.846531,49.244206,-122.847008
105.6,3304,1,0,1,Mohawk,2044 Mohawk Ave,2044 Mohawk Ave,49.272276,-122.835586,49.271921,-122.836061
105.6,2039,1,0,1,Custer,1943 Custer Crt,1943 Custer Crt,49.264138,-122.838980,49.264643,-122.839111
105.5,8876,38,36,2,Chandler,3525 Chandler St,3528 Sheffield Ave 136,49.297123,-122.741280,49.297339,-122.741130
105.5,4056,1,0,1,Ketch,1321 Ketch Crt,1321 Ketch Crt,49.227648,-122.854440,49.228071,-122.854007
105.5,279,1,1,1,Glen,2865 Glen Dr 72,2865 Glen Dr 72,49.282747,-122.803294,49.283591,-122.803283
105.4,1747,1,0,1,Harper,3645 Harper Rd,3645 Harper Rd,49.301643,-122.729511,49.301986,-122.729934
105.3,4009,11,10,1,Parkway,1651 Parkway Blvd,1651 Parkway Blvd 9,49.305618,-122.805784,49.305397,-122.805117
105.3,1280,1,0,1,Charter Hill,1283 Charter Hill Dr,1283 Charter Hill Dr,49.287123,-122.813764,49.287432,-122.812881
105.2,2304,1,0,1,Custer,1927 Custer Crt,1927 Custer Crt,49.264143,-122.839566,49.264644,-122.839718
105.1,2027,1,0,1,Custer,1933 Custer Crt,1933 Custer Crt,49.264140,-122.839272,49.264643,-122.839404
105.1,5854,1,0,1,Barnet,2615 Barnet Hwy,2615 Barnet Hwy,49.277929,-122.815915,49.278384,-122.816121
105.0,4856,1,0,1,Shuswap,2595 Shuswap Ave,2595 Shuswap Ave,49.230577,-122.819451,49.230917,-122.819968
105.0,1802,1,0,1,Blue Mountain,943 Blue Mountain St,943 Blue Mountain St,49.267212,-122.868631,49.267295,-122.867838
105.0,3432,1,0,1,Victoria,3489 Victoria Dr,3489 Victoria Dr,49.285739,-122.743241,49.286230,-122.743514
104.9,4140,1,0,1,Baycrest,3520 Baycrest Ave,3520 Baycrest Ave,49.288438,-122.739359,49.288001,-122.739006
104.9,6480,65,64,1,Plateau,3176 Plateau Blvd,3176 Plateau Blvd 409,49.312131,-122.786891,49.311705,-122.786923
104.9,3723,1,0,1,Dogwood,710 Dogwood St,710 Dogwood St,49.260352,-122.883352,49.260724,-122.883751
104.9,4059,1,0,1,Ketch,1311 Ketch Crt,1311 Ketch Crt,49.227648,-122.854440,49.228171,-122.854662
104.9,1006,1,0,1,Dormel,1460 Dormel Crt,1460 Dormel Crt,49.302655,-122.773981,49.302692,-122.774987
104.8,4467,1,0,1,Falcon,1198 Falcon Dr,1198 Falcon Dr,49.283807,-122.819148,49.284231,-122.819313
104.7,2622,1,0,1,Red Alder,3370 Red Alder Pl,3370 Red Alder Pl,49.303638,-122.758174,49.303342,-122.757485
104.7,4052,1,0,1,Martin,1506 Martin St,1506 Martin St,49.306796,-122.761286,49.306640,-122.761773
104.6,2204,1,0,1,Como Lake,2101 Como Lake Ave,2101 Como Lake Ave,49.263333,-122.836656,49.264005,-122.836471
104.5,1938,1,0,1,Guilby,345 Guilby St,345 Guilby St,49.243068,-122.885219,49.243320,-122.884248
104.5,7185,1,0,1,Pipeline,1360 Pipeline Rd,1360 Pipeline Rd,49.294941,-122.780124,49.294993,-122.780700
104.4,2259,1,0,1,Custer,1919 Custer Crt,1919 Custer Crt,49.264147,-122.839902,49.264482,-122.840058
104.3,4219,1,0,1,Coronation,1115 Coronation Cres,1115 Coronation Cres,49.278604,-122.822038,49.278964,-122.822645
104.3,1579,1,0,1,Eagle Mountain,1529 Eagle Mountain Dr,1529 Eagle Mountain Dr,49.300988,-122.816558,49.300539,-122.815678
104.3,1546,1,0,1,Decaire,321 Decaire St,321 Decaire St,49.242310,-122.849655,49.242265,-122.848607
104.1,4717,1,0,1,Claremont,636 Claremont St,636 Claremont St,49.265364,-122.890581,49.265098,-122.889878
104.1,4054,1,0,1,Baycrest,3476 Baycrest Ave,3476 Baycrest Ave,49.288381,-122.742707,49.287937,-122.742362
104.1,1537,1,0,1,Leclair,2453 Leclair Dr,2453 Leclair Dr,49.243412,-122.825889,49.243840,-122.826394
104.0,2549,1,0,1,Smith,1135 Smith Ave,1135 Smith Ave,49.259829,-122.860482,49.260341,-122.860329
